Date,Return1,Return2,rsi2,macd2,obv2,rsi1,macd1,obv1,Hedge Ratio,Half Life,Spread,ADF,Hedge Ratio Long,Half Life Long,Spread Long,ADF Long
2023-06-13 14:30:00+00:00,0.002198876945690209,-0.003609907277251523,68.31499939686017,0.7224940027259379,-4940331,63.38338709779079,-0.6203795940283783,-11206172,1.1635307892516373,0.595727407442106,-1.4800623854234052,0.054668973392809024,1.2540947956905584,0.5527071661104125,0.5624378251934491,0.4069087685657473
2023-06-13 15:30:00+00:00,-0.0013187650518453609,-0.004067624109476142,63.027607499090806,0.7573076349619896,-5032603,62.37683786019605,-0.2529499219397735,-11562827,1.1637467763522336,0.5956168426370352,-1.5346225208808282,0.19682645305736907,1.250242512032167,0.5544101835357456,0.5277057704346717,1.654524949898021e-24
2023-06-13 16:30:00+00:00,0.002980385862814572,0.0046579128248502855,66.24989346619736,0.8262097860839788,-4910227,63.77798231778896,0.07569717324699354,-11092552,1.163343575753495,0.595823276121154,-1.5140508350397608,0.3154451991769569,1.2462814039994963,0.5561722884860003,0.5086728627475166,0.05193042883682367
2023-06-13 17:30:00+00:00,0.001721375003116421,0.00029495748397856403,66.44979199617332,0.8739678043914694,-4792332,64.5999228099196,0.3542584028337501,-10700205,1.1631543990470652,0.5959201814718823,-1.6112170090494897,0.9017846592533716,1.2422763264344678,0.5579653784028782,0.47215207776765666,0.23657983810462252
2023-06-13 18:30:00+00:00,-0.0003127829908589064,0.0011054568630139983,67.23364348030772,0.9133906332192794,-4670154,64.31414246204432,0.5644784002006986,-11058367,1.1632963259223394,0.595847476790036,-1.4178667788489272,0.2432677041307923,1.2381091521804977,0.5598433541495176,0.4621456304481641,0.1694626407019726
2023-06-13 19:30:00+00:00,0.0016253661366656402,0.0019868602079062825,68.65339021370374,0.9554072572183543,-4349109,65.17681637800459,0.7434893948235128,-10426798,1.1633954658525987,0.5957967010400628,-1.360790578551549,0.0006414466667635971,1.233815373865788,0.5617916547661242,0.43798337798376835,0.1163113823095912
2023-06-14 13:30:00+00:00,0.025103807027206493,0.014233275482052221,76.55452867135634,1.1329937447444252,-4149552,75.25902906241335,1.1999390921853603,-8717140,1.1641968309071822,0.595386589413597,-2.2400000655924486,0.9416223419657751,1.2296139671058441,0.5637112127080123,0.23780627789820472,0.06764012398174103
2023-06-14 14:30:00+00:00,0.0009741471827249271,0.005420851142070582,78.77090078145528,1.3190459073959744,-4003457,75.55862373211397,1.5566456817717835,-7709980,1.1647956861388622,0.5950804839066953,-1.803975643193968,0.9074748041270433,1.2252763146264831,0.5657068306027333,0.24392693473284663,0.041397140010248586
2023-06-14 15:30:00+00:00,-0.006900188505235327,-0.0004325707343140195,78.13456854430619,1.444995279073936,-4120568,69.1866399275646,1.728234264935395,-8363666,1.1650045817241175,0.5949737807332403,-1.2531135356064296,0.8434446197771612,1.2208331668620722,0.5677656860695823,0.30225566097201706,0.018715415457378475
2023-06-14 16:30:00+00:00,-0.002146854628897188,-0.0057858197938944755,70.01300610943022,1.4633884717973729,-4248979,67.29374558339362,1.815055289601787,-8731551,1.1658743171933965,0.594529933748395,-1.2731916974816209,0.8615914011637535,1.2164253318625013,0.5698230400205898,0.24947998882757982,0.005386879499753967
2023-06-14 17:30:00+00:00,-0.008695997473629369,-0.005527648947364128,63.28339970722132,1.4004959587499286,-4420227,60.153498140749434,1.7499141445470627,-9480369,1.166463679838692,0.5942295439972887,-0.8985147464059945,0.7746088662413346,1.2119115829345095,0.5719453385217809,0.2927305548284423,0.0007393832789305558
2023-06-14 18:30:00+00:00,0.006544430041808269,0.006904827771557542,67.48994083328785,1.4110443622477362,-4245465,63.30564956687839,1.7634938031578429,-8765341,1.1672867695230922,0.5938105345296925,-0.9169309952676422,0.7956407082086023,1.207328535206814,0.5741164565792441,0.2372388531884224,1.698505603218031e-05
2023-06-14 19:30:00+00:00,-0.0022794890911645993,-0.0018849748658267274,65.28546263034701,1.3824882007705526,-4540645,61.47751161959055,1.7245210613460813,-9646516,1.1679324332307053,0.593482260478527,-0.7923286152938026,4.6741427495926993e-11,1.2026707746907899,0.576339922068993,0.22398677879590106,2.975264036094818e-09
2023-06-15 13:30:00+00:00,-0.003993714579578089,0.002247092783310478,66.68283942893743,1.3690894384666024,-4393292,58.31032170124209,1.6227847071753558,-10109517,1.1680163516072035,0.5934396206064813,-0.3999861426259319,0.7305537348564417,1.1978230299934887,0.578672444262249,0.3341819658910272,7.51898217107706e-18
2023-06-15 14:30:00+00:00,0.007165139761832862,-0.0008692149372677704,65.58236687247381,1.3334174137694674,-4481632,62.08982910377049,1.6172155298386883,-9566804,1.1687151759658956,0.5930847778947401,-0.8248159983707274,0.7553881815441648,1.1933290254575668,0.5808516894945774,0.07011202029980411,0.47738565285140877
2023-06-15 15:30:00+00:00,0.00719837093551412,0.005818951354300772,69.2500152053461,1.3545138906838474,-4402557,65.49830575598384,1.6881548448309331,-9161074,1.1694760661570183,0.5926989021995775,-0.9336513368792593,0.01073542396540218,1.1924540801698018,0.5812778807056815,-0.07421530631745299,0.5758164542655345
2023-06-15 16:30:00+00:00,-0.0006106497161519897,-0.0021298842987915734,66.45347608825323,1.3320494517561485,-4474634,64.96294995322762,1.7165181535064278,-9548005,1.1706331330552884,0.5921130719671919,-0.9162003526857743,0.48950974472253134,1.1917299378335344,0.581631088180959,-0.1265036806239226,0.5207217415477886
