Date,Return1,Return2,rsi2,macd2,obv2,rsi1,macd1,obv1,Hedge Ratio,Half Life,Spread,ADF,Hedge Ratio Long,Half Life Long,Spread Long,ADF Long
2024-07-12 17:30:00+00:00,0.0023906055909241886,0.008805428998830855,44.103199529946956,-0.2586760547444129,20501450,51.440427531927824,0.1328378616499606,13307881,1.6051282417080543,0.4318328981753827,-0.5024833746667828,0.45234346983814994,1.5961577463421746,0.4342598230960517,-1.137636181048223,0.3588276789785959
2024-07-12 18:30:00+00:00,0.002384904222846096,0.0018659292327800614,46.28744096333762,-0.2370542945555485,20649226,54.65583744945145,0.140810108297714,13373599,1.6066573423267392,0.4314219107579834,-0.672921537138336,0.29337442225571475,1.5964395195236396,0.4341831758003416,-1.367999193288197,0.38877456746322936
2024-07-12 19:30:00+00:00,-0.00459137622918071,-0.0035017479611303415,42.90203374305095,-0.23621456679757102,20258315,48.06463151120264,0.10556545700124786,13228242,1.6081813452344247,0.4310130711402483,-0.1271183182842188,0.0002613651125737336,1.5966799753788543,0.43411778894231945,-0.8536168444558586,0.3100251590368102
2024-07-15 13:30:00+00:00,0.004224832514495347,0.012350843832543923,55.35877341733335,-0.16625514296318045,20428895,53.6076502217782,0.11344418472404527,13265571,1.6090361314613895,0.4307840992547519,0.03177056924463852,0.3210636118315443,1.5967301846634376,0.43410413808019066,-0.7610157585840921,0.3052347634373131
2024-07-15 14:30:00+00:00,0.010847400666333051,0.013071077991441804,64.33916620862345,-0.03815323945273974,20651450,64.24050859083135,0.21325313556233993,13303118,1.6097839504369558,0.4305839801495096,-0.8901876220901735,0.13814875351986333,1.5966741308248087,0.43411937801101586,-1.6272710550637994,0.44317654702273745
2024-07-15 15:30:00+00:00,-0.0029053923244548585,-0.003633989123867032,60.66785548479799,0.0427032745734266,20463024,60.24207423001232,0.2634937551726182,13262020,1.6103190574157809,0.43044089763943977,-0.5569000132404448,0.042719446526012825,1.5966753980378776,0.4341190334690069,-1.3639442258630152,0.3990919705425885
2024-07-15 16:30:00+00:00,-0.005561907142906719,-0.0024786506998539792,58.23444931038313,0.09200464075129844,20324348,53.416742151400754,0.2511922687973964,13242486,1.6105621775020487,0.4303759210557169,0.49610689196792285,0.08876102659496193,1.5965510696135186,0.434152839675675,-0.6553015030660774,0.2894289858564388
2024-07-15 17:30:00+00:00,0.00018281809221765144,0.0008754934115682289,58.86160778457404,0.13436871133970385,20442750,53.60232234405913,0.2402869359697064,13290027,1.610263090542504,0.4304558581954588,0.5962815146324332,0.018806668825721105,1.5964137800855513,0.43419017626044276,-0.6302612928970942,0.2215300364832838
2024-07-15 18:30:00+00:00,-0.004213995656176195,-0.008348634561154533,51.02281434056394,0.12055860624393233,19843920,48.78735251057879,0.19230947546620314,13178410,1.6101965698910368,0.43047364124421844,0.8706383373702931,0.1583511014302758,1.5963553289810586,0.43420607428446134,-0.503547585812392,0.4066913475008506
2024-07-15 19:30:00+00:00,0.003482383075111173,-0.0005885084332559742,50.51440637589247,0.10517387985908044,19429060,52.577067456468306,0.18284190724789084,13318933,1.6105457824924174,0.43038030219001777,0.06293783725025306,0.4972557040073564,1.5967582516655436,0.4340965076190705,-1.0482970051057692,0.48954029714062036
2024-07-16 13:30:00+00:00,0.003698201138406354,0.00586944516013066,55.30992337551615,0.12383071019907277,19534817,56.289613932748885,0.20564822329146182,13368759,1.6107183688278135,0.4303341875118598,-0.24649105997855228,0.010845793628790956,1.5969903630345348,0.43403341473072876,-1.2372990315749448,0.5371619838674205
2024-07-16 14:30:00+00:00,0.0005467692383911427,-0.0007317295870583607,54.597751716720815,0.13304846996126685,19412725,56.82887200987436,0.22595958876863165,13430375,1.6109187304259684,0.43028066374065893,-0.41952918456331934,0.0039941490313700175,1.59731183611525,0.4339460616818049,-1.3256434385408469,0.559764406970261
2024-07-16 15:30:00+00:00,0.006854135930935534,0.005548229214309863,58.92664345273812,0.16906731084577586,19537687,63.0120717659439,0.2995257148280359,13488009,1.6110568572139876,0.43024377287255383,-1.6856183917584022,0.4099695949006209,1.5976851571900033,0.43384466422599016,-1.9487427395138643,0.681304197123227
2024-07-16 16:30:00+00:00,0.0021238681455351127,0.0010186960739613227,59.68911229211136,0.20094452866609913,19636244,64.70649900304214,0.3724960820555765,13521891,1.6111420621980228,0.4302210195011045,-2.1306867990214418,0.5740567766577899,1.598142536801426,0.4337205002672868,-2.1023191958314715,0.7406149748487983
2024-07-16 17:30:00+00:00,0.004099398310679625,0.0026147647782082117,61.66006004095893,0.23798858943774803,19765058,67.7837747123711,0.46171807045695346,13562106,1.6113267011955401,0.43017172125656317,-2.6230289253098698,0.7944338770649451,1.5986699720759359,0.43357740663625927,-2.4056748307778033,0.8498755880162225
